mmsi,name,flag,vessel_type_key,true_activity,sog_mean,sog_std,sog_max,pct_slow,pct_vslow,pct_fast,cog_std,zig_zag,mean_turning_rate,max_turning_rate,loiter_index,centroid_lat,centroid_lon,lat_range,lon_range,total_dist_nm,bbox_area,t_span_h,pct_fishing_status,pct_anchored_status,n_dark_gaps,max_dark_gap_h,pct_dark,length,draught,dist_to_port_nm,dist_to_fishing_nm,n_pings
500029698,MV_BRA_CARGO_010,KR,tanker,transit,13.04159445407279,0.803935007226616,15.4,0.0,0.0,0.1022530329289428,30.141243235595695,0.0,3.5024305555555544,14.399999999999977,2.4354556150408476e-05,7.8644149220104,-42.08776868284228,5.392189999999999,7.428350000000002,626.1691334005473,40.055074586500005,48.0,0.0,0.0,0,0.08333333333333333,0.0,194,19.5,727.623715860885,800.2522847389265,577
500029699,MV_BRA_CARGO_011,BR,tanker,transit,12.841767764298094,0.7803738570786523,15.2,0.0,0.0,0.043327556325823226,20.552581054494645,0.0,3.3486111111111114,13.199999999999989,1.910486743685398e-05,-19.463908058925476,-52.6468268457539,8.93752,3.7307500000000005,616.5340685632294,33.34365274,48.0,0.0,0.0,0,0.08333333333333333,0.0,322,13.8,443.39826249145625,549.1461814987132,577
600009688,ANCHORED_BRA_00,CN,bulk_carrier,anchored,0.5788927335640138,1.2610223315523965,11.1,0.9792387543252595,0.9584775086505191,0.0,6.451068068564088,0.0,2.1427083333333328,7.400000000000006,9.878662170512496e-06,-23.989856193771622,-45.83824775086505,0.21643000000000256,0.04943999999999704,16.225725924521512,0.010700299199999487,24.0,0.0,1.0,0,0.08333333333333333,0.0,145,11.6,27.084662768343602,191.37888245602076,289
600009689,ANCHORED_BRA_01,CN,tanker,anchored,0.5359861591695502,0.9145985258441277,8.8,0.9896193771626297,0.972318339100346,0.0,8.98003853130216,0.0,1.9204861111111116,7.0,4.111906583444766e-06,-23.344028546712803,-43.02145740484429,0.12997000000000014,0.17428999999999917,15.151430786440189,0.022652471299999918,24.0,0.0,1.0,0,0.08333333333333333,0.0,308,12.3,27.892886034885272,308.04356670196864,289
600009690,ANCHORED_BRA_02,MH,cargo,anchored,0.7325259515570934,1.9882128923688935,18.5,0.9688581314878892,0.9515570934256056,0.006920415224913495,9.838243278374817,0.0,1.8708333333333336,6.699999999999989,6.7967983062858654e-06,-3.699189792387543,-38.46014861591695,0.18862999999999985,0.21538000000000324,20.41470955061421,0.04062712940000058,24.0,0.0,1.0,0,0.08333333333333333,0.0,114,13.0,3.7974145112366475,148.47751250235692,289
600009691,ANCHORED_BRA_03,MH,cargo,anchored,0.6508650519031143,1.8305011733956502,17.8,0.972318339100346,0.9653979238754326,0.006920415224913495,14.63341046885735,0.0,1.9152777777777787,8.300000000000011,7.706398294963075e-06,-23.924459896193774,-45.91928508650519,0.24218999999999724,0.030749999999997613,17.8511069772075,0.007447342499999337,24.0,0.0,1.0,0,0.08333333333333333,0.0,233,10.9,22.5906567690675,193.72363003045987,289
600009692,ANCHORED_BRA_04,LR,bulk_carrier,anchored,0.5162629757785466,1.3162197679553906,12.5,0.9792387543252595,0.9619377162629758,0.0,13.964829845581644,0.0,1.9895833333333333,7.099999999999994,6.199284446347378e-06,-3.8972189965397925,-38.10579923875433,0.19001,0.03416999999999604,14.804422173630014,0.006492641699999247,24.0,0.0,1.0,0,0.08333333333333333,0.0,259,13.9,26.9989707088422,126.28384807580977,289
700029688,VESSEL_BRA_000,BR,trawler,transit,8.126473988439306,3.5774443918097494,12.7,0.36184971098265895,0.0023121387283236996,0.0,79.32360681330921,0.09953703703703703,10.10520833333333,71.3,2.7735179412108496e-05,-5.263927630057803,-35.53310442774566,3.70603,5.122300000000003,584.8173237507986,18.98339746900001,72.0,0.3838150289017341,0.0,0,0.08333333333333333,0.0,25,5.5,201.38160301711164,80.86703339133065,865
700029689,VESSEL_BRA_001,PT,longliner,transit,7.8693641618497105,4.918545552005687,13.6,0.3953757225433526,0.23121387283236994,0.0,120.81633568157537,0.10069444444444445,9.859375,66.4,1.0157070709770622e-05,-21.93497343352601,-38.34285732947977,1.8275499999999987,5.266629999999999,567.5521581963496,9.625029656499992,72.0,0.4092485549132948,0.0,0,0.08333333333333333,0.0,45,3.0,274.09936335528073,562.1347891694082,865
700029690,VESSEL_BRA_002,PA,trawler,transit,8.149017341040462,3.7780720631229565,13.1,0.3815028901734104,0.0023121387283236996,0.0,93.64610101645377,0.10300925925925926,10.275810185185184,64.00000000000001,2.0600045187727938e-05,-2.450476358381503,-34.270961132947974,3.5059200000000006,3.857599999999998,587.023709133666,13.524436991999995,72.0,0.41040462427745666,0.0,0,0.08333333333333333,0.0,66,5.5,265.89828668726744,139.2751286368672,865
700029691,VESSEL_BRA_003,TW,trawler,transit,7.505549132947976,3.6457613942137943,13.0,0.4369942196531792,0.0,0.0,89.37298582327016,0.08796296296296297,10.56388888888889,73.0,1.9489153793819198e-05,-21.61666625433526,-38.17972988439307,3.0686800000000005,3.502280000000006,540.4246683765155,10.74737659040002,72.0,0.45433526011560693,0.0,0,0.08333333333333333,0.0,53,4.2,287.7779661693915,580.5515573379666,865
700029692,VESSEL_BRA_004,BR,longliner,transit,8.747737226277373,4.551388493154754,13.5,0.2905109489051095,0.17226277372262774,0.0,82.29935141838708,0.06725146198830409,8.37719298245614,79.5,3.1422659237032766e-05,-30.52030497810219,-44.05080080291971,4.5948899999999995,5.0154700000000005,665.2203248185072,23.0455329483,72.0,0.3051094890510949,0.0,1,15.083333333333334,0.0,48,3.6,412.78628979378476,262.20876488883516,685
700029693,VESSEL_BRA_005,BR,purse_seiner,transit,10.589136904761904,4.799397081957765,15.8,0.2916666666666667,0.005952380952380952,0.2976190476190476,60.4166464719705,0.07451564828614009,8.459910581222058,72.80000000000001,1.4091853810791499e-05,-2.241265892857143,-31.92215413690476,2.60371,9.99501,814.6845282990801,26.0241074871,72.0,0.32589285714285715,0.0,1,16.166666666666668,0.0,41,6.8,405.4307971800457,266.29388155493893,672
700029694,VESSEL_BRA_006,VU,trawler,transit,8.6678612716763,3.491496945032408,13.6,0.2901734104046243,0.0011560693641618498,0.0,75.88377590981582,0.06944444444444445,8.60011574074074,72.5,1.0325353017887594e-05,-5.814613248554913,-35.315623687861276,4.3406199999999995,5.278389999999998,624.7446923057073,22.91148520179999,72.0,0.31445086705202313,0.0,0,0.08333333333333333,0.0,63,5.1,229.28328339660166,116.38754625875342,865
700029695,VESSEL_BRA_007,BR,purse_seiner,transit,10.018034682080925,4.9770012861426265,16.1,0.34797687861271676,0.012716763005780347,0.24971098265895952,87.19850249113775,0.06944444444444445,8.756597222222222,70.40000000000003,1.1206811171106721e-05,-2.491542797687861,-35.28859202312139,7.626510000000001,1.314300000000003,722.2262566174289,10.023522093000024,72.0,0.38034682080924853,0.0,0,0.08333333333333333,0.0,93,4.8,207.29218060185195,100.10551938765222,865
700029696,VESSEL_BRA_008,PT,longliner,transit,7.983352601156069,4.860757128095518,13.9,0.3791907514450867,0.21040462427745665,0.0,86.2028044013827,0.0798611111111111,9.675347222222221,87.30000000000001,1.906100262776479e-05,-2.9991970173410403,-34.44493848554914,4.5114,3.253460000000004,575.1102854394398,14.67765944400002,72.0,0.3872832369942196,0.0,0,0.08333333333333333,0.0,35,3.8,248.050747130488,110.88401915066588,865
700029697,VESSEL_BRA_009,CN,purse_seiner,transit,10.600277777777778,4.830496285816184,16.2,0.2777777777777778,0.001388888888888889,0.3055555555555556,91.11867406924252,0.06954102920723226,8.936995827538247,70.0,1.74721144150868e-05,-8.629309555555556,-33.01447530555556,6.130380000000001,3.417620000000003,810.0299528658263,20.95130929560002,72.0,0.33055555555555555,0.0,1,12.166666666666666,0.0,73,6.6,441.37787736917284,330.1190532555871,720
700029698,VESSEL_BRA_010,PT,trawler,transit,8.997109826589595,3.232215506494527,13.3,0.23121387283236994,0.003468208092485549,0.0,58.995318450236844,0.05439814814814815,7.776851851851851,71.9,1.2440910785036131e-05,-22.16519989595376,-47.85070308670521,6.560550000000003,4.543730000000004,648.1320584936539,29.809367851500035,72.0,0.26936416184971096,0.0,0,0.08333333333333333,0.0,34,3.7,136.161602687538,293.97249825039506,865
700029699,VESSEL_BRA_011,BR,longliner,transit,8.913988439306358,4.507858358747013,13.8,0.29132947976878615,0.1283236994219653,0.0,83.61036454635736,0.05555555555555555,7.983680555555555,66.19999999999999,2.817170585163593e-05,-26.55977884393064,-47.898486890173416,5.259129999999999,4.9084,642.6925403589205,25.813913691999996,72.0,0.30520231213872834,0.0,0,0.08333333333333333,0.0,39,2.5,178.33816253639526,54.93557702578871,865
700029700,VESSEL_BRA_012,ES,trawler,transit,7.643352601156069,3.709688031608237,13.3,0.4161849710982659,0.0011560693641618498,0.0,67.34536201126103,0.10416666666666667,11.164930555555555,75.49999999999999,2.1353496456307955e-05,-27.606107283236994,-45.569913641618506,3.023410000000002,6.725699999999996,551.3193206654994,20.334548637,72.0,0.4601156069364162,0.0,0,0.08333333333333333,0.0,22,4.7,223.32562630816696,84.5305618701674,865
700029701,VESSEL_BRA_013,ES,longliner,transit,7.953872832369942,4.906311792558002,14.3,0.38034682080924853,0.2300578034682081,0.003468208092485549,72.53538949503483,0.08912037037037036,10.157870370370372,74.70000000000002,2.7744432764789642e-05,-2.727795121387283,-48.47551839306358,2.3206800000000003,6.126980000000003,573.2268588392087,14.21875994640001,72.0,0.3919075144508671,0.0,0,0.08333333333333333,0.0,29,3.6,599.7440132461226,751.6160037413367,865
700029702,VESSEL_BRA_014,CN,trawler,transit,7.410057803468208,3.655260283799705,12.8,0.44971098265895953,0.0011560693641618498,0.0,85.31370608087224,0.1087962962962963,11.652430555555556,81.5,2.4555787989213923e-05,5.756155884393064,-36.47975016184971,3.70275,3.3995099999999994,534.1803935346271,12.587535652499998,72.0,0.47630057803468207,0.0,0,0.08333333333333333,0.0,33,4.5,581.956970498668,586.4700054831445,865
700029703,VESSEL_BRA_015,KR,longliner,transit,9.677762430939227,4.013136573682804,13.8,0.2058011049723757,0.10497237569060773,0.0,82.95645896721032,0.034578146611341634,6.524066390041494,62.60000000000002,2.174125206486979e-05,-5.229454102209945,-37.954427527624304,4.43821,4.781129999999997,717.2209219969125,21.219658977299986,72.0,0.21823204419889503,0.0,1,11.833333333333334,0.0,25,2.4,96.74450614247428,138.30783635899394,724
700029704,VESSEL_BRA_016,PT,purse_seiner,fishing,8.453757225433526,5.209310283417737,16.1,0.48554913294797686,0.005780346820809248,0.22658959537572254,69.38199169245307,0.1087962962962963,12.01203703703704,83.7,2.264769463601686e-05,-1.4600144277456646,-36.909649040462426,5.178319999999999,3.4266700000000014,608.1104068621281,17.744393794400004,72.0,0.530635838150289,0.0,0,0.08333333333333333,0.0,40,4.7,166.55283982790615,161.96435664163587,865
700029705,VESSEL_BRA_017,PT,trawler,transit,8.022080924855493,3.641264509815977,13.7,0.3699421965317919,0.003468208092485549,0.0,84.4225984852847,0.08564814814814815,9.795833333333334,95.99999999999999,1.799200058761736e-05,-4.6576487976878616,-35.50188575722543,2.4264500000000004,5.6703800000000015,577.7176832276339,13.758893551000007,72.0,0.3965317919075145,0.0,0,0.08333333333333333,0.0,37,4.6,189.28827391306422,49.48162283628198,865
700029706,VESSEL_BRA_018,PT,longliner,transit,8.070635838150288,4.848523301833931,13.9,0.3653179190751445,0.22658959537572254,0.0,72.38813118014285,0.09606481481481481,9.822569444444444,70.69999999999999,2.4199841719518965e-05,-25.01669561849711,-44.80505524855491,2.329270000000001,7.457359999999994,581.2526957159155,17.370204927199996,72.0,0.376878612716763,0.0,0,0.08333333333333333,0.0,57,3.5,105.09287025144722,167.94314147021404,865
700029707,VESSEL_BRA_019,BR,purse_seiner,transit,8.799306358381502,5.110132695562822,15.4,0.4635838150289017,0.004624277456647399,0.21502890173410405,67.63844587605766,0.1099537037037037,11.32534722222222,87.59999999999997,2.2114997286619076e-05,-23.456507375722545,-46.64441453179191,6.797560000000001,2.042839999999998,633.3007862572764,13.886327470399989,72.0,0.49479768786127165,0.0,0,0.08333333333333333,0.0,82,6.4,34.30276243854706,213.62726407116205,865
750000689,FISH_BRA_TRANS,TW,trawler,fishing,5.474561403508772,3.157761571266338,12.6,0.6929824561403509,0.0,0.0,91.4953776716988,0.1277533039647577,15.151541850220267,93.5,1.7091924743661697e-05,-4.262317719298245,-35.99149745614035,0.8813999999999997,0.3536199999999994,110.82613172292298,0.3116806679999994,22.0,0.7324561403508771,0.0,1,3.1666666666666665,0.0,31,3.5,154.90448028509374,15.757905026685743,228
750000789,FISH_BRA_TRANS,KR,trawler,fishing,4.871320754716981,3.0714154058397276,12.0,0.7169811320754716,0.10566037735849057,0.0,90.9401634559627,0.17045454545454544,16.23825757575758,70.30000000000001,1.7548212601661016e-05,-27.18905196226415,-45.99369494339622,0.4359800000000007,0.939159999999994,106.52723314269703,0.40945497679999804,22.0,0.6339622641509434,0.0,0,0.08333333333333333,0.0,21,4.3,195.32490186788309,54.97284117168487,265
750000889,FISH_BRA_TRANS,VU,trawler,fishing,5.38201754385965,2.8895123973482195,11.4,0.6973684210526315,0.0,0.0,71.44687679129741,0.15418502202643172,14.37400881057269,64.4,1.839553255958561e-05,-3.8103217105263156,-36.45972692982457,0.9955099999999999,0.8318799999999982,113.7556165835653,0.8281448587999981,22.0,0.7324561403508771,0.0,1,3.1666666666666665,0.0,49,5.1,123.55177709645396,29.800047154555113,228
750100689,REEFER_BRA_01,PA,reefer_carrier,transit,13.249756097560974,4.800992015277207,17.2,0.14146341463414633,0.06829268292682927,0.775609756097561,80.93617068035971,0.0196078431372549,5.1843137254901945,71.79999999999995,2.331355663153035e-05,-4.360538146341463,-35.36377946341463,1.1961899999999996,2.010150000000003,225.1160129819717,2.4045213285000027,17.0,0.0,0.0,0,0.08333333333333333,0.0,114,7.0,192.90138793621142,43.81769589166686,205
750100789,REEFER_BRA_01,LR,reefer_carrier,transit,13.492195121951218,5.201644914407938,17.7,0.15121951219512195,0.1024390243902439,0.7804878048780488,53.13114937020739,0.0196078431372549,5.808823529411765,63.299999999999955,4.186532151220595e-05,-26.153749609756094,-49.04617868292682,1.9918499999999995,2.1152000000000015,229.31787076429987,4.213161120000002,17.0,0.0,0.0,0,0.08333333333333333,0.0,128,8.3,198.31437102475292,121.0489000435269,205
750100889,REEFER_BRA_01,MH,reefer_carrier,transit,13.44,5.177715853869796,18.1,0.13170731707317074,0.1024390243902439,0.7804878048780488,39.77343982093729,0.00980392156862745,5.621568627450981,50.799999999999955,3.345952407470421e-05,-3.725836731707317,-37.205768487804875,1.1622,2.9624099999999984,228.34569750311175,3.442912901999998,17.0,0.0,0.0,0,0.08333333333333333,0.0,135,9.6,78.74132244180802,74.08227580348891,205
760000689,CARGO_BRA_BNKR,KR,cargo,transit,12.506748466257669,6.375933746936187,18.4,0.22085889570552147,0.1656441717791411,0.6871165644171779,17.856556939479223,0.0,2.904938271604939,11.400000000000006,2.4269948228357156e-05,-22.417763987730062,-45.2550564417178,1.4015799999999992,2.442619999999998,168.55854104973298,3.4235273395999952,13.5,0.0,0.11042944785276074,0,0.08333333333333333,0.0,194,12.7,109.46593952131637,291.10316082620847,163
760000789,CARGO_BRA_BNKR,JP,cargo,transit,12.681595092024539,6.799253290504933,19.6,0.22085889570552147,0.18404907975460122,0.6625766871165644,9.46045390589569,0.0,3.0283950617283937,10.799999999999983,1.1516508586062986e-05,-23.547953742331288,-42.14913104294479,2.188929999999999,1.9071300000000022,170.94441806977733,4.174574070900003,13.5,0.0,0.11042944785276074,0,0.08333333333333333,0.0,267,7.3,68.45529425286806,335.0797323442111,163
760000889,CARGO_BRA_BNKR,KR,cargo,transit,12.752760736196318,6.740504003323969,19.0,0.22085889570552147,0.19631901840490798,0.6871165644171779,15.601586947531992,0.0,3.2598765432098786,11.599999999999966,1.763161955570894e-05,-23.1389290797546,-48.00425423312883,0.964229999999997,2.8167899999999975,172.21949876316114,2.716033421699989,13.5,0.0,0.11042944785276074,0,0.08333333333333333,0.0,135,9.1,104.2282879146532,238.16322976941478,163
760100689,BARGE_BRA_01,SG,bunker_barge,transit,5.912328767123287,3.26042879798144,9.8,0.3424657534246575,0.1917808219178082,0.0,12.73496397598175,0.0,3.356944444444446,11.900000000000006,1.730380402706819e-05,-23.838829726027395,-46.94985726027398,0.359020000000001,0.49422000000000565,35.516242223543244,0.17743486440000253,6.0,0.0,0.0,0,0.08333333333333333,0.0,60,2.5,34.67525916612972,189.81758823677097,73
760100789,BARGE_BRA_01,NG,bunker_barge,transit,5.690410958904109,2.9004564772322063,9.5,0.3424657534246575,0.1780821917808219,0.0,11.044724721084512,0.0,3.3166666666666664,10.199999999999989,1.574050552114675e-05,-22.84861602739726,-42.63088863013699,0.10501000000000005,0.5916899999999998,33.99746580796473,0.06213336690000001,6.0,0.0,0.0,0,0.08333333333333333,0.0,45,3.5,29.98216121532179,344.48948468107653,73
760100889,BARGE_BRA_01,SG,bunker_barge,transit,5.9438356164383555,2.989020378366985,9.1,0.3698630136986301,0.1643835616438356,0.0,9.835178521989077,0.0,3.172222222222225,10.200000000000017,1.4258800406985133e-05,-23.896288767123288,-46.612668219178076,0.39087999999999923,0.4659200000000041,35.362975522495624,0.18211880960000124,6.0,0.0,0.0,0,0.08333333333333333,0.0,32,3.8,15.845141744474851,187.52721394783606,73
770009689,SURVEY_BRA_00,US,survey_vessel,survey,5.044947735191637,2.1287399343437383,12.3,0.9163763066202091,0.0,0.0,122.08823244810732,0.04895104895104895,5.724125874125875,174.2,2.468687904408572e-06,-2.3869403484320557,-39.70640519163763,0.24983000000000022,0.28214999999999435,126.35335073585483,0.07048953449999865,23.833333333333332,0.0,0.0,0,0.08333333333333333,0.0,68,6.6,107.0766939172822,242.37197642310713,287
780009689,PATROL_BRA_00,BR,patrol_vessel,patrol_sweep,9.62962962962963,0.4691585439582217,10.8,0.0,0.0,0.0,129.23464533784022,0.09316770186335403,8.385093167701863,90.0,3.714707277325562e-06,-30.944767530864198,-42.49457697530864,0.2406700000000015,0.26510999999999996,129.04473357845325,0.06380402370000039,13.416666666666666,0.0,0.0,0,0.08333333333333333,0.0,28,2.8,466.9468357734068,334.7416522662708,162
780009690,PATROL_BRA_01,BR,patrol_vessel,patrol_sweep,13.25777777777778,0.47632336770022515,14.3,0.0,0.0,0.022222222222222223,129.23464533784022,0.16853932584269662,15.168539325842696,90.0,3.286043469963385e-06,-16.145272444444444,-38.208539555555554,0.18477000000000032,0.17323999999999984,98.6449421146958,0.03200955480000003,7.416666666666667,0.0,0.0,0,0.08333333333333333,0.0,39,3.1,493.125521469107,740.7559064498812,90
790009689,DREDGER_BRA_00,US,dredger,dredging,2.5848739495798316,0.6579365062801771,4.5,1.0,0.03361344537815126,0.0,125.06423619006115,0.059322033898305086,13.338135593220336,179.8,4.7558115208256035e-08,-23.930850672268907,-46.29384176470589,0.049450000000000216,0.03985000000000127,25.379650549102376,0.0019705825000000715,9.833333333333334,0.0,0.0,0,0.08333333333333333,0.0,64,7.7,2.293224716113417,188.2053937407602,119
800009688,LOITER_BRA_00,VU,cargo,loiter,5.574683544303798,6.45514017390594,19.0,0.7251356238698011,0.4104882459312839,0.24773960216998192,88.60388747734336,0.14855072463768115,14.013949275362318,64.1,2.0971675499304692e-05,-17.965091121157325,-31.685186600361668,1.540939999999999,2.0312300000000008,256.82352489357174,3.1300035561999993,46.0,0.0,0.0867992766726944,0,0.08333333333333333,0.0,173,7.4,710.4844949267118,875.9867416967478,553
800009689,LOITER_BRA_01,BR,cargo,loiter,5.708318264014467,6.623532180497499,19.3,0.7233273056057866,0.4412296564195298,0.244122965641953,92.44410052131818,0.14492753623188406,13.981702898550724,96.69999999999999,2.8154283616267067e-05,-9.64929779385172,-49.18526830018084,2.08399,1.6440200000000047,262.8984742621897,3.42612123980001,46.0,0.0,0.0867992766726944,0,0.08333333333333333,0.0,217,7.4,728.5817144460202,855.7718644130391,553
800009690,LOITER_BRA_02,PA,cargo,loiter,5.431464737793853,6.538326637175489,18.8,0.7233273056057866,0.5280289330922242,0.2332730560578662,89.77370277179735,0.15942028985507245,13.703623188405798,74.19999999999999,2.735324377404298e-05,-23.228651084990958,-41.11130168173599,1.634129999999999,2.3496299999999977,249.80962924479684,3.839600871899994,46.0,0.0,0.0867992766726944,0,0.08333333333333333,0.0,123,11.6,115.42290981811038,392.0219688716313,553
800009691,LOITER_BRA_03,ES,cargo,loiter,5.556962025316456,6.48062011412931,19.9,0.7233273056057866,0.4719710669077758,0.24593128390596744,107.70893646963319,0.1503623188405797,14.023913043478263,65.80000000000001,2.4153749168845426e-05,-17.235685985533454,-36.901127866184446,1.7188299999999987,1.8395599999999988,255.98352099056115,3.1618909147999954,46.0,0.0,0.0867992766726944,0,0.08333333333333333,0.0,105,9.0,490.39691320086536,796.4452190803319,553
900009688,STS_TANKER_0_1,PA,tanker,transit,9.89515570934256,4.830200988028463,15.5,0.23183391003460208,0.17301038062283736,0.02422145328719723,36.33281338148835,0.0,3.879513888888888,14.700000000000045,3.8842017789330744e-05,-14.074493044982699,-39.0965346366782,2.91742,1.4966699999999946,237.45775504858642,4.366414991399984,24.0,0.0,0.0,0,0.08333333333333333,0.0,235,18.0,578.3059308574555,632.0562870365089,289
900009689,STS_TANKER_0_2,VU,tanker,transit,9.961937716262975,4.935929046614645,15.5,0.22837370242214533,0.18339100346020762,0.05190311418685121,17.12530179220077,0.0,3.4246527777777773,11.5,1.8801917078810717e-05,-15.275814567474047,-41.00019491349481,0.7891500000000011,3.8766399999999948,239.3204180785785,3.0592504560000005,24.0,0.0,0.0,0,0.08333333333333333,0.0,296,13.4,473.9937940178366,738.6670490552336,289
900009698,STS_TANKER_1_1,PA,tanker,transit,9.85190311418685,5.003791452899286,15.3,0.23875432525951557,0.2041522491349481,0.03460207612456748,17.521739009789062,0.0,3.2454861111111137,15.600000000000023,1.287232209894134e-05,-15.347567716262976,-40.609111211072666,0.5676299999999994,3.8663099999999986,236.54243424568858,2.1946335452999968,24.0,0.0,0.0,0,0.08333333333333333,0.0,197,18.8,476.1093559171458,733.7170021626387,289
900009699,STS_TANKER_1_2,VU,tanker,transit,9.891349480968858,4.884368249446611,14.3,0.23183391003460208,0.1972318339100346,0.02768166089965398,24.684400187759017,0.0,3.240277777777778,12.199999999999989,3.209476361337518e-05,-16.383871660899658,-38.3587830449827,2.6909600000000022,2.3968400000000045,237.47127830253666,6.449800566400017,24.0,0.0,0.0,0,0.08333333333333333,0.0,325,10.8,476.4061240136725,756.4308553803891,289
900009708,STS_TANKER_2_1,PA,tanker,transit,10.104152249134948,4.843500627620624,14.7,0.23183391003460208,0.17301038062283736,0.02422145328719723,13.149853618247725,0.0,3.548611111111111,12.699999999999989,1.1940310305641045e-05,-14.82358660899654,-42.134761453287204,1.71556,3.643799999999999,242.75022975497046,6.251157527999998,24.0,0.0,0.0,0,0.08333333333333333,0.0,290,10.5,488.45788562639643,744.259407565264,289
