mmsi,name,flag,vessel_type_key,true_activity,sog_mean,sog_std,sog_max,pct_slow,pct_vslow,pct_fast,cog_std,zig_zag,mean_turning_rate,max_turning_rate,loiter_index,centroid_lat,centroid_lon,lat_range,lon_range,total_dist_nm,bbox_area,t_span_h,pct_fishing_status,pct_anchored_status,n_dark_gaps,max_dark_gap_h,pct_dark,length,draught,dist_to_port_nm,dist_to_fishing_nm,n_pings
500033524,MV_STR_CARGO_010,JP,tanker,transit,13.036915077989601,0.7972697223143964,16.8,0.0,0.0,0.09012131715771231,75.81128738060974,0.0,3.087152777777777,11.900000000000006,3.2295196831540014e-05,4.6969537954939335,106.69968,5.90306,3.397189999999995,626.1761407308929,20.05381640139997,48.0,0.0,0.0,0,0.08333333333333333,0.0,255,19.3,269.35929026166616,9999.0,577
500033525,MV_STR_CARGO_011,CN,tanker,transit,13.137954939341421,0.7828964428691907,15.6,0.0,0.0,0.10918544194107452,24.551019451379748,0.0,3.472743055555555,12.800000000000011,1.8299301441455763e-05,11.297107019064123,102.14339435008667,9.543569999999999,2.0391400000000033,631.4420098703417,19.46067532980003,48.0,0.0,0.0,0,0.08333333333333333,0.0,272,19.0,500.12321975066277,9999.0,577
600003514,ANCHORED_STR_00,MH,tanker,anchored,0.6069204152249135,1.1800623981647995,11.7,0.9826989619377162,0.9584775086505191,0.0,9.81671112735722,0.0,1.832986111111111,9.199999999999989,6.454859511715662e-06,1.8491640484429066,103.61960342560553,0.17974,0.15045999999999538,16.8560907385061,0.02704368039999917,24.0,0.0,1.0,0,0.08333333333333333,0.0,249,18.0,36.419849425075704,9999.0,289
600003515,ANCHORED_STR_01,PA,cargo,anchored,0.6100346020761246,1.1609876770861733,11.7,0.9826989619377162,0.9688581314878892,0.0,8.309340031649953,0.0,2.0093750000000012,7.900000000000006,5.4559981378370425e-06,3.3253038408304496,101.01980190311419,0.09226000000000001,0.21480999999999995,16.80256679949608,0.019818370599999996,24.0,0.0,1.0,0,0.08333333333333333,0.0,161,9.0,30.01619574075514,9999.0,289
600003516,ANCHORED_STR_02,PA,tanker,anchored,0.5550173010380622,1.2670364639917657,11.7,0.9792387543252595,0.9619377162629758,0.0,20.902827868656097,0.0,1.9496527777777781,6.599999999999994,1.9450394286697277e-05,1.1613428719723182,104.34784674740486,0.06007999999999991,0.19075999999999738,15.974036517727406,0.011460860799999825,24.0,0.0,1.0,0,0.08333333333333333,0.0,222,10.3,33.52641498856093,9999.0,289
600003517,ANCHORED_STR_03,MH,cargo,anchored,0.6799307958477508,1.5649309862580452,15.3,0.9792387543252595,0.9550173010380623,0.0034602076124567475,11.46162816548622,0.0,2.0232638888888883,7.900000000000006,8.747371463201323e-06,1.713807543252595,103.91381197231833,0.049940000000000095,0.25467999999999336,18.358909389193705,0.012718719199999692,24.0,0.0,1.0,0,0.08333333333333333,0.0,125,6.6,27.508063424012324,9999.0,289
600003518,ANCHORED_STR_04,MH,cargo,anchored,0.6619377162629758,1.4846402927608093,14.1,0.9792387543252595,0.9584775086505191,0.0034602076124567475,11.266175604535182,0.0,1.9180555555555552,7.0,6.26061968275688e-06,0.9327629411764706,103.538436366782,0.24193999999999993,0.07415000000000305,17.936713746415997,0.017939851000000732,24.0,0.0,1.0,0,0.08333333333333333,0.0,138,10.3,25.622500905523435,9999.0,289
700033514,VESSEL_STR_000,PA,purse_seiner,transit,11.132023121387284,4.64312070653124,15.7,0.23930635838150288,0.003468208092485549,0.35028901734104045,56.29616482663931,0.06365740740740741,8.061458333333334,91.90000000000003,1.3879003586404826e-05,4.550358982658959,99.16994421965317,1.6889599999999998,10.473479999999995,802.3209213464946,17.689288780799988,72.0,0.2658959537572254,0.0,0,0.08333333333333333,0.0,73,5.9,162.82917336564182,9999.0,865
700033515,VESSEL_STR_001,MY,longliner,transit,7.847630057803468,4.97893105987429,13.6,0.3976878612716763,0.23583815028901733,0.0,94.58494531552752,0.10300925925925926,10.636921296296297,91.29999999999998,2.0155927052029038e-05,3.298008450867052,104.46452441618497,3.8228,3.8145899999999955,565.4188709999135,14.582414651999983,72.0,0.4092485549132948,0.0,0,0.08333333333333333,0.0,41,4.0,128.1222263776756,9999.0,865
700033516,VESSEL_STR_002,KR,purse_seiner,transit,9.757341040462428,4.923030210748837,15.7,0.3630057803468208,0.004624277456647399,0.21965317919075145,92.58257873998943,0.08449074074074074,9.762731481481481,75.0,2.2826858903948125e-05,1.9477364393063583,100.4591307052023,3.66736,6.460190000000011,703.2553904010384,23.69184239840004,72.0,0.3988439306358382,0.0,0,0.08333333333333333,0.0,52,6.5,84.71492697395882,9999.0,865
700033517,VESSEL_STR_003,CN,longliner,transit,7.189826589595375,5.029914038037274,13.8,0.4601156069364162,0.27630057803468205,0.0,98.18753989001357,0.09722222222222222,10.811921296296296,81.20000000000002,1.5219390534416728e-05,2.4168907630057808,100.54645783815029,1.4287699999999999,4.606439999999992,518.0349940227518,6.581543278799988,72.0,0.47167630057803467,0.0,0,0.08333333333333333,0.0,43,4.0,62.01681191480659,9999.0,865
700033518,VESSEL_STR_004,LR,trawler,transit,8.464508670520232,3.4832946360595343,13.2,0.3109826589595376,0.0,0.0,67.21613396623765,0.07523148148148148,9.265856481481482,83.0,2.178982796429433e-05,5.119259248554913,100.77739077456648,4.550859999999999,4.719149999999999,609.6019436693618,21.476190968999994,72.0,0.3421965317919075,0.0,0,0.08333333333333333,0.0,69,5.0,132.59177627574374,9999.0,865
700033519,VESSEL_STR_005,KR,trawler,transit,8.177109826589597,3.607421184260979,12.8,0.35722543352601155,0.008092485549132947,0.0,110.82845040831312,0.0763888888888889,9.445601851851851,88.69999999999999,1.718833235978386e-05,5.321191179190751,101.16996048554914,2.3711399999999996,4.669600000000003,588.8082068764894,11.072275344000005,72.0,0.376878612716763,0.0,0,0.08333333333333333,0.0,69,4.4,140.0444332389707,9999.0,865
700033520,VESSEL_STR_006,LR,trawler,transit,8.228208092485549,3.5298940891189554,13.1,0.3468208092485549,0.0,0.0,95.45740661550381,0.08449074074074074,9.613541666666665,94.0,1.601477621313762e-05,4.442391121387283,101.1268223583815,2.3037400000000003,5.397530000000003,592.9099008679913,12.43450576220001,72.0,0.3699421965317919,0.0,0,0.08333333333333333,0.0,47,4.2,88.1348125506515,9999.0,865
700033521,VESSEL_STR_007,LR,longliner,transit,8.97421965317919,4.561765591951688,13.8,0.27976878612716766,0.1722543352601156,0.0,78.59641825318312,0.07407407407407407,8.493402777777776,62.599999999999994,2.478641079663097e-05,6.40857536416185,105.122256566474,6.213539999999999,2.540840000000003,646.8792857327148,15.787610973600016,72.0,0.2947976878612717,0.0,0,0.08333333333333333,0.0,43,2.8,302.4526720672914,9999.0,865
700033522,VESSEL_STR_008,SG,trawler,transit,8.28578034682081,3.465125192421094,12.6,0.3260115606936416,0.0023121387283236996,0.0,66.75567230271596,0.07407407407407407,8.940393518518519,67.20000000000002,1.1986015415393771e-05,0.686488901734104,103.39642352601156,5.05602,4.752319999999997,597.9325663826909,24.027824966399987,72.0,0.35260115606936415,0.0,0,0.08333333333333333,0.0,62,3.4,42.595323462574456,9999.0,865
700033523,VESSEL_STR_009,CN,longliner,transit,8.383699421965318,4.613421004666737,14.0,0.33641618497109826,0.14797687861271677,0.0,57.75674806616066,0.07523148148148148,8.848726851851852,78.5,2.0818074606011618e-05,1.1456585780346822,106.79613557225433,2.8369500000000003,7.552279999999996,604.3526395934778,21.425440745999992,72.0,0.3468208092485549,0.0,0,0.08333333333333333,0.0,40,3.6,180.00422602288037,9999.0,865
700033524,VESSEL_STR_010,CN,trawler,transit,9.094117647058823,3.0745334760900382,12.7,0.20930232558139536,0.0013679890560875513,0.0,43.484721386664475,0.04794520547945205,7.127945205479452,70.79999999999998,2.962481221734615e-05,9.718594746922024,105.84652169630643,7.8126,4.279669999999996,673.1354362714826,33.435349841999965,72.0,0.2270861833105335,0.0,1,11.25,0.0,55,3.4,482.7386134691502,9999.0,731
700033525,VESSEL_STR_011,KR,trawler,transit,7.792023121387284,3.7131534608392984,13.2,0.41734104046242776,0.0,0.0,102.62620610248737,0.11458333333333333,11.05625,87.9,1.0618643739480491e-05,2.6292862890173407,103.73260245086706,4.40857,2.3142799999999966,561.3193239834563,10.202665379599985,72.0,0.4416184971098266,0.0,0,0.08333333333333333,0.0,65,3.2,81.71231366406838,9999.0,865
700033526,VESSEL_STR_012,KR,purse_seiner,transit,9.75606936416185,4.971538722253395,15.8,0.3676300578034682,0.0011560693641618498,0.21734104046242775,62.204166676905544,0.08333333333333333,9.763773148148145,78.99999999999999,2.0631191459312464e-05,1.426442289017341,100.87760574566472,6.84128,5.012240000000006,703.1706594124164,34.29013726720004,72.0,0.3988439306358382,0.0,0,0.08333333333333333,0.0,51,5.3,99.53968590376233,9999.0,865
700033527,VESSEL_STR_013,JP,longliner,transit,7.3358381502890175,4.990521538111982,13.5,0.4346820809248555,0.2786127167630058,0.0,74.29223200384145,0.1111111111111111,11.02199074074074,82.69999999999999,1.7027284227146276e-05,4.059437052023121,101.09751526011561,4.96461,3.9366199999999907,528.9916876356762,19.543783018199957,72.0,0.44739884393063584,0.0,0,0.08333333333333333,0.0,27,3.5,66.14144050416057,9999.0,865
700033528,VESSEL_STR_014,LR,trawler,transit,7.8635838150289015,3.6572649830535715,13.7,0.3953757225433526,0.003468208092485549,0.0,60.51615114032281,0.11342592592592593,10.972800925925926,70.19999999999999,2.4004164158621432e-05,4.00604621965318,104.41452557225432,5.9573,3.379339999999999,566.5054437151038,20.131742181999996,72.0,0.423121387283237,0.0,0,0.08333333333333333,0.0,24,4.9,168.3566907797788,9999.0,865
700033529,VESSEL_STR_015,JP,purse_seiner,transit,10.106011560693643,4.826512610233704,15.7,0.33641618497109826,0.0023121387283236996,0.24161849710982658,87.6741010956931,0.08912037037037036,9.618055555555555,95.60000000000002,1.854168276823053e-05,4.284262416184971,101.49967476300579,5.895709999999999,3.453879999999998,727.4319939854245,20.363074854799986,72.0,0.36878612716763004,0.0,0,0.08333333333333333,0.0,58,5.1,77.33865096769271,9999.0,865
700033530,VESSEL_STR_016,LR,longliner,transit,10.180790960451978,3.7078514110257936,13.9,0.16807909604519775,0.05367231638418079,0.0,64.5700196641877,0.06223479490806223,6.94144271570014,79.5,2.9014347272751646e-05,8.610914604519774,98.08529372881357,4.761070000000001,5.177430000000001,766.6562469835351,24.65010665010001,72.0,0.18361581920903955,0.0,1,13.166666666666666,0.0,52,4.6,390.7164065116644,9999.0,708
700033531,VESSEL_STR_017,LR,longliner,transit,6.918843930635838,4.957232451358159,13.9,0.4728323699421965,0.2901734104046243,0.0,98.02113520726807,0.1087962962962963,11.428009259259259,76.60000000000002,1.944233189449919e-05,2.1802281965317922,103.60740820809248,4.0809,3.934820000000002,498.97634089501486,16.057606938000006,72.0,0.48092485549132946,0.0,0,0.08333333333333333,0.0,28,4.6,55.859334744472505,9999.0,865
700033532,VESSEL_STR_018,PH,trawler,transit,8.923815028901734,3.2115415797381246,13.2,0.24508670520231213,0.0,0.0,65.65202031158726,0.07407407407407407,8.215046296296295,75.2,2.658386804976459e-05,5.512396080924855,98.90107608092484,6.328280000000001,2.808099999999996,642.3883784485051,17.770443067999977,72.0,0.27167630057803466,0.0,0,0.08333333333333333,0.0,71,5.6,212.45622162741765,9999.0,865
700033533,VESSEL_STR_019,SG,longliner,transit,10.261959287531806,3.7229042438022244,14.1,0.15267175572519084,0.09414758269720101,0.001272264631043257,60.63951615682588,0.045859872611464965,6.525222929936306,73.60000000000002,3.6815684583075875e-05,10.026375610687024,98.71098839694655,5.478560000000001,7.490819999999999,747.7577971342362,41.0389068192,72.0,0.16666666666666666,0.0,1,6.666666666666667,0.0,39,3.2,451.2965725691354,9999.0,786
750000515,FISH_STR_TRANS,TW,trawler,fishing,5.637280701754387,3.159678193998176,11.9,0.6754385964912281,0.013157894736842105,0.0,64.26981676380278,0.1762114537444934,15.895154185022026,75.1,2.6146725130888078e-05,1.844422192982456,103.2531425877193,0.7059600000000001,1.0844199999999944,121.12664729036563,0.7655571431999962,22.0,0.7324561403508771,0.0,1,3.1666666666666665,0.0,33,5.1,47.60987176893348,9999.0,228
750000615,FISH_STR_TRANS,TW,trawler,fishing,4.7664150943396235,3.266266170357403,12.6,0.7283018867924528,0.1471698113207547,0.0,123.77046249463666,0.17803030303030304,16.440530303030304,83.19999999999999,1.1486362892580115e-05,4.015910943396227,101.81942966037737,0.7603299999999997,0.3762299999999925,104.36888187732654,0.2860589558999942,22.0,0.6339622641509434,0.0,0,0.08333333333333333,0.0,60,5.3,65.97168160069113,9999.0,265
750000715,FISH_STR_TRANS,TW,trawler,fishing,5.298245614035087,3.1041845683545604,12.1,0.706140350877193,0.008771929824561403,0.0,122.15907266080531,0.13656387665198239,15.404845814977975,70.80000000000001,1.7854770690076423e-05,4.552775877192983,101.32428245614034,0.5070199999999998,0.6744099999999946,110.16277945099961,0.34193935819999716,22.0,0.7324561403508771,0.0,1,3.1666666666666665,0.0,74,4.5,93.33966664057903,9999.0,228
750100515,REEFER_STR_01,LR,reefer_carrier,transit,13.337560975609755,5.481561456590589,17.5,0.14634146341463414,0.11219512195121951,0.7707317073170732,98.90653799475079,0.014705882352941176,5.632843137254903,50.69999999999999,1.0983704260068933e-05,1.8902921463414637,103.03852526829266,1.9688599999999998,0.5991000000000071,226.88917422078305,1.1795440260000138,17.0,0.0,0.0,0,0.08333333333333333,0.0,177,10.0,58.95470414743627,9999.0,205
750100615,REEFER_STR_01,LR,reefer_carrier,transit,13.430731707317074,5.168108768697908,17.5,0.13658536585365855,0.09268292682926829,0.7658536585365854,76.56889438243915,0.029411764705882353,5.906372549019609,47.10000000000002,3.0661129676594275e-05,3.2043898536585362,102.85408746341463,1.94994,1.6558700000000073,228.53600475591122,3.228847147800014,17.0,0.0,0.0,0,0.08333333333333333,0.0,148,9.1,88.03558775546131,9999.0,205
750100715,REEFER_STR_01,MH,reefer_carrier,transit,13.482439024390244,5.093178977803599,17.7,0.14146341463414633,0.08292682926829269,0.7707317073170732,113.187345435391,0.029411764705882353,5.784803921568627,51.69999999999999,1.0948832734517023e-05,4.066289268292683,100.51690741463415,0.8246500000000005,1.8623800000000017,229.2582629168462,1.5358116670000024,17.0,0.0,0.0,0,0.08333333333333333,0.0,163,7.6,83.06095707251255,9999.0,205
760000515,CARGO_STR_BNKR,KR,cargo,transit,12.806748466257671,6.8039787064146715,21.0,0.22085889570552147,0.18404907975460122,0.6687116564417178,23.807801213188135,0.0,2.9080246913580234,13.0,3.096582209853884e-05,3.0182882822085886,101.27461012269937,1.0014600000000002,2.4755300000000062,172.89747921696545,2.479144273800007,13.5,0.0,0.11042944785276074,0,0.08333333333333333,0.0,140,10.0,7.597848013352298,9999.0,163
760000615,CARGO_STR_BNKR,CN,cargo,transit,12.88834355828221,6.706963624463891,18.9,0.22085889570552147,0.1656441717791411,0.6871165644171779,19.49962436577908,0.0,3.109876543209876,14.400000000000006,1.543016337233077e-05,1.8367770552147238,100.25158312883435,1.4725599999999999,2.352940000000004,173.98381842525777,3.464845326400005,13.5,0.0,0.11042944785276074,0,0.08333333333333333,0.0,256,13.0,98.09874747184845,9999.0,163
760000715,CARGO_STR_BNKR,CN,cargo,transit,12.265644171779142,6.315958756553954,18.9,0.2147239263803681,0.17791411042944785,0.6319018404907976,9.198840502450576,0.0,3.018518518518518,9.300000000000011,5.973106644195836e-06,-0.32084944785276076,104.47499147239267,2.68674,0.42389999999998906,165.3869556502284,1.1389090859999706,13.5,0.0,0.11042944785276074,0,0.08333333333333333,0.0,157,8.2,103.7563598896613,9999.0,163
760100515,BARGE_STR_01,SG,bunker_barge,transit,5.101369863013699,2.6490884010074174,8.4,0.410958904109589,0.2191780821917808,0.0,10.223426590156466,0.0,3.561111111111111,11.5,8.49215848437532e-06,2.8994860273972596,101.47744575342466,0.38348000000000004,0.31659000000000503,30.406867915820108,0.12140593320000194,6.0,0.0,0.0,0,0.08333333333333333,0.0,41,2.3,7.614735147514243,9999.0,73
760100615,BARGE_STR_01,SG,bunker_barge,transit,5.543835616438356,2.934536265965326,9.0,0.3698630136986301,0.1917808219178082,0.0,8.955415406564644,0.0,3.3888888888888857,11.199999999999989,6.74595970015456e-06,3.5096701369863013,101.82662273972603,0.5327999999999999,0.1258100000000013,33.30476849701071,0.0670315680000007,6.0,0.0,0.0,0,0.08333333333333333,0.0,41,4.0,39.879824805015836,9999.0,73
760100715,BARGE_STR_01,BR,bunker_barge,transit,5.4958904109589035,3.0410181404352055,9.5,0.3835616438356164,0.2328767123287671,0.0,7.45697291730508,0.0,3.4027777777777795,11.799999999999983,7.129914784892915e-06,0.950348082191781,103.94994493150685,0.2984300000000001,0.45210999999999046,32.88254084251881,0.1349231872999972,6.0,0.0,0.0,0,0.08333333333333333,0.0,72,3.9,21.19796745948673,9999.0,73
770003515,SURVEY_STR_00,GB,survey_vessel,survey,5.848799999999999,3.0723701860290205,12.3,0.808,0.0,0.0,112.64747404157019,0.056451612903225805,6.327419354838711,100.10000000000002,9.11227278464057e-06,3.1141528800000002,100.33773264,0.32514999999999983,0.21035999999999433,61.679732185626385,0.06839855399999813,10.333333333333334,0.0,0.0,0,0.08333333333333333,0.0,71,5.7,64.05596759396212,9999.0,125
780003515,PATROL_STR_00,SG,patrol_vessel,patrol_sweep,12.183333333333334,0.4281744192888377,13.0,0.0,0.0,0.0,129.23464533784022,0.2112676056338028,19.014084507042252,90.0,3.1098530967469075e-06,2.6238931944444444,101.12770361111112,0.1372099999999996,0.11992000000000758,72.62284454333694,0.016454223200000992,5.916666666666667,0.0,0.0,0,0.08333333333333333,0.0,40,2.3,27.86698542637345,9999.0,72
780003516,PATROL_STR_01,SG,patrol_vessel,patrol_sweep,9.97578125,0.5144393328162589,11.2,0.0,0.0,0.0,126.20727301088665,0.11811023622047244,10.62992125984252,90.0,3.5020440312155346e-06,2.7672590625,100.96240484375,0.20904999999999996,0.19512000000000285,105.81262244536136,0.040789836000000586,10.583333333333334,0.0,0.0,0,0.08333333333333333,0.0,44,4.0,29.72900038682029,9999.0,128
790003515,DREDGER_STR_00,SG,dredger,dredging,2.4763157894736842,0.6986581916059246,4.5,1.0,0.11842105263157894,0.0,177.4279279697752,0.052980132450331126,11.990728476821195,179.39999999999998,2.596153003627325e-08,1.3103771710526315,103.80622421052631,0.03743999999999992,0.05387999999999238,31.059720523526725,0.00201726719999971,12.583333333333334,0.0,0.0,0,0.08333333333333333,0.0,66,6.8,2.4528840037377555,9999.0,152
800003514,LOITER_STR_00,CN,cargo,loiter,5.805244122965642,6.813781746242764,19.4,0.7233273056057866,0.4412296564195298,0.24593128390596744,92.4792607037469,0.15942028985507245,14.795652173913044,75.60000000000002,2.2900364308842985e-05,5.185522278481013,99.45291493670886,2.1814400000000003,1.5937200000000047,267.2089177967831,3.4766045568000106,46.0,0.0,0.0867992766726944,0,0.08333333333333333,0.0,145,7.9,175.5387377795043,9999.0,553
800003515,LOITER_STR_01,PH,cargo,loiter,5.612115732368897,6.378806004895339,19.0,0.7233273056057866,0.4448462929475588,0.24050632911392406,103.3798695001705,0.14673913043478262,13.764311594202901,79.19999999999999,1.9047568750650037e-05,3.689191934900543,100.80398171790236,1.1614999999999998,2.248260000000002,258.46508128213554,2.611353990000002,46.0,0.0,0.0867992766726944,0,0.08333333333333333,0.0,153,7.6,54.66682718907048,9999.0,553
800003516,LOITER_STR_02,JP,cargo,loiter,5.542314647377939,6.685309505001973,19.1,0.7233273056057866,0.4972875226039783,0.23869801084990958,77.75907025565301,0.14673913043478262,13.719384057971014,68.6,2.4046689004680326e-05,2.9761230018083182,104.05673356238698,1.4348699999999999,2.069040000000001,254.99124947235413,2.9688034248000013,46.0,0.0,0.0867992766726944,0,0.08333333333333333,0.0,262,11.4,103.58802244502219,9999.0,553
800003517,LOITER_STR_03,JP,cargo,loiter,5.6645569620253164,6.827029213197964,20.4,0.7233273056057866,0.4810126582278481,0.24593128390596744,80.1878788260736,0.17572463768115942,14.898007246376812,76.60000000000002,2.0785567580376285e-05,0.47480224231464735,99.66371683544304,2.5198300000000002,2.2701100000000025,261.2870819968132,5.720291281300007,46.0,0.0,0.0867992766726944,0,0.08333333333333333,0.0,208,9.8,183.96344905553295,9999.0,553
900003514,STS_TANKER_0_1,PA,tanker,transit,10.005882352941176,4.837876797016867,15.0,0.23183391003460208,0.15916955017301038,0.020761245674740483,21.81110545112563,0.0,3.3635416666666664,12.599999999999994,1.0182033625108206e-05,2.4005174048442908,100.89243377162629,3.7952000000000004,0.4317400000000049,240.1782003542601,1.6385396480000187,24.0,0.0,0.0,0,0.08333333333333333,0.0,236,18.1,47.13955149692268,9999.0,289
900003515,STS_TANKER_0_2,VU,tanker,transit,9.792041522491349,5.008432921628861,14.2,0.2422145328719723,0.2041522491349481,0.01384083044982699,17.22140251144237,0.0,3.5913194444444434,17.30000000000001,1.3195259875957411e-05,2.435633667820069,97.99700903114187,0.36666,3.7423900000000003,235.0065395801417,1.3721847174000001,24.0,0.0,0.0,0,0.08333333333333333,0.0,296,12.8,206.88028035891813,9999.0,289
900003524,STS_TANKER_1_1,PA,tanker,transit,10.022145328719722,4.821483881156278,15.3,0.23183391003460208,0.16608996539792387,0.06920415224913495,21.218922826943373,0.0,3.5420138888888895,11.100000000000023,2.3074891805976095e-05,5.743570934256056,97.65927100346022,2.99531,2.2120900000000034,240.6645804682832,6.62589529790001,24.0,0.0,0.0,0,0.08333333333333333,0.0,200,10.3,277.98273892145556,9999.0,289
900003525,STS_TANKER_1_2,VU,tanker,transit,9.78719723183391,4.810974561098363,15.2,0.23529411764705882,0.18685121107266436,0.01730103806228374,23.931465876260518,0.0,3.295833333333338,14.100000000000023,2.3006962941600254e-05,5.889975813148788,98.44417110726644,0.7821600000000002,3.508899999999997,234.7932871593771,2.7445212239999983,24.0,0.0,0.0,0,0.08333333333333333,0.0,197,20.4,247.80437041150427,9999.0,289
900003534,STS_TANKER_2_1,PA,tanker,transit,9.824221453287196,4.710685214457953,14.6,0.23183391003460208,0.16608996539792387,0.03460207612456748,29.44899883516587,0.0,3.461458333333334,10.200000000000017,3.486666107930893e-05,0.7410452941176471,100.6327753633218,3.3231200000000003,0.8948199999999957,235.79775389855627,2.9735942383999863,24.0,0.0,0.0,0,0.08333333333333333,0.0,283,18.4,143.22898791772062,9999.0,289
900003535,STS_TANKER_2_2,VU,tanker,transit,9.982352941176469,4.7620762532969305,14.9,0.22837370242214533,0.16608996539792387,0.03806228373702422,10.446563053183974,0.0,3.48125,13.199999999999989,8.150537445613353e-06,0.2973109688581315,99.60738401384083,3.05998,2.461110000000005,239.82231858430234,7.5309473778000156,24.0,0.0,0.0,0,0.08333333333333333,0.0,296,15.4,194.68986704754838,9999.0,289
