mmsi,vessel_type_key,vessel_type_code,timestamp,lat,lon,sog,cog,heading,nav_status,length,width,draught,name,flag,ais_on,true_activity,had_dark_period,region
700027824,trawler,30,2024-06-01 12:17:16.247518,-2.98906,-35.28693,8.8,161.2,159.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 12:22:16.247518,-3.00096,-35.28291,10.2,169.0,169.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 12:27:16.247518,-3.01405,-35.27981,9.7,167.2,165.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 12:32:16.247518,-3.02695,-35.27664,9.7,166.0,163.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 12:37:16.247518,-3.03997,-35.27317,8.9,175.2,176.0,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 12:42:16.247518,-3.05246,-35.27239,9.4,171.3,171.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 12:47:16.247518,-3.06495,-35.27037,9.9,172.6,174.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 12:52:16.247518,-3.07815,-35.26788,9.9,170.7,170.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 12:57:16.247518,-3.09245,-35.26628,10.2,168.3,167.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:02:16.247518,-3.10646,-35.26334,10.6,165.9,163.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:07:16.247518,-3.12076,-35.26021,10.0,171.7,173.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:12:16.247518,-3.13459,-35.25805,10.7,170.8,168.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:17:16.247518,-3.14957,-35.25602,10.9,180.2,179.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:22:16.247518,-3.16428,-35.25622,10.5,176.0,175.0,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:27:16.247518,-3.17853,-35.2558,10.6,176.3,174.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:32:16.247518,-3.19371,-35.25515,12.0,173.4,173.0,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:37:16.247518,-3.21073,-35.253,12.4,170.2,170.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:42:16.247518,-3.22771,-35.25042,12.0,176.0,174.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:47:16.247518,-3.24441,-35.24939,11.6,184.4,186.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:52:16.247518,-3.26021,-35.25037,11.2,177.5,178.0,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 13:57:16.247518,-3.27501,-35.24999,11.0,176.8,176.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:02:16.247518,-3.29031,-35.24888,11.0,175.5,177.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:07:16.247518,-3.30615,-35.2469,11.0,172.2,174.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:12:16.247518,-3.32143,-35.24496,11.7,172.4,174.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:17:16.247518,-3.33707,-35.24262,11.7,172.7,169.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:22:16.247518,-3.35337,-35.24073,11.0,170.5,170.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:27:16.247518,-3.36836,-35.23783,10.8,171.7,171.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:32:16.247518,-3.38284,-35.23531,11.4,163.4,164.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:37:16.247518,-3.39768,-35.23084,11.3,166.3,164.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:42:16.247518,-3.41278,-35.22688,11.1,166.6,165.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:47:16.247518,-3.42739,-35.22376,11.4,172.3,173.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:52:16.247518,-3.44315,-35.22119,11.8,162.5,159.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 14:57:16.247518,-3.45849,-35.21702,10.9,160.3,155.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:02:16.247518,-3.47251,-35.2115,11.2,161.8,162.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:07:16.247518,-3.48712,-35.20676,10.9,162.1,161.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:12:16.247518,-3.50161,-35.20205,9.6,154.9,154.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:17:16.247518,-3.51399,-35.1971,10.5,163.9,162.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:22:16.247518,-3.52826,-35.19246,10.7,162.9,160.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:27:16.247518,-3.54197,-35.188,10.3,153.2,151.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:32:16.247518,-3.55461,-35.18184,10.5,156.5,158.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:37:16.247518,-3.56737,-35.17499,11.0,157.0,157.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:42:16.247518,-3.58178,-35.16948,11.2,153.3,150.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:47:16.247518,-3.59546,-35.16253,10.8,153.4,154.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:52:16.247518,-3.60874,-35.15533,11.1,151.9,151.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 15:57:16.247518,-3.62247,-35.148,10.9,158.5,156.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:02:16.247518,-3.63659,-35.14215,10.7,161.0,160.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:07:16.247518,-3.65004,-35.1372,9.6,157.7,156.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:12:16.247518,-3.66326,-35.13241,9.2,157.5,154.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:17:16.247518,-3.67429,-35.12786,9.2,157.1,158.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:22:16.247518,-3.68571,-35.12283,9.7,153.0,155.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:27:16.247518,-3.69787,-35.11667,10.0,158.5,155.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:32:16.247518,-3.71117,-35.11202,9.5,163.2,163.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:37:16.247518,-3.72382,-35.10796,10.1,162.4,163.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:42:16.247518,-3.73752,-35.10429,10.3,171.2,168.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:47:16.247518,-3.75148,-35.10213,10.2,168.3,170.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:52:16.247518,-3.76568,-35.09902,10.1,165.5,166.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 16:57:16.247518,-3.77891,-35.09541,10.6,160.8,156.0,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:02:16.247518,-3.79264,-35.09058,10.9,157.3,157.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:07:16.247518,-3.80632,-35.08419,11.2,154.6,153.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:12:16.247518,-3.81968,-35.07812,11.5,148.6,147.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:17:16.247518,-3.83377,-35.06978,11.7,151.5,148.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:22:16.247518,-3.84823,-35.06144,11.9,146.1,145.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:27:16.247518,-3.86179,-35.0522,11.4,142.8,140.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:32:16.247518,-3.8744,-35.0431,12.0,151.6,151.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:37:16.247518,-3.88897,-35.0355,11.6,156.3,155.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:42:16.247518,-3.90397,-35.02878,11.6,148.3,151.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:47:16.247518,-3.91781,-35.02045,11.1,150.2,146.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:52:16.247518,-3.93192,-35.01245,11.2,146.9,145.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 17:57:16.247518,-3.94468,-35.00437,11.5,148.4,153.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:02:16.247518,-3.95851,-34.9964,11.8,149.7,148.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:07:16.247518,-3.97262,-34.98797,11.5,154.6,156.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:12:16.247518,-3.98739,-34.98118,11.3,150.9,153.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:17:16.247518,-4.00162,-34.97341,11.0,150.7,150.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:22:16.247518,-4.01471,-34.96662,10.6,154.5,151.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:27:16.247518,-4.02861,-34.96022,10.6,151.5,149.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:32:16.247518,-4.0409,-34.95259,10.4,152.3,153.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:37:16.247518,-4.0544,-34.9465,10.5,154.9,156.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:42:16.247518,-4.06665,-34.93965,10.2,147.6,146.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:47:16.247518,-4.0785,-34.93171,10.5,147.5,145.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:52:16.247518,-4.09089,-34.9234,10.9,147.9,148.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 18:57:16.247518,-4.10323,-34.91517,10.5,146.7,147.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:02:16.247518,-4.11569,-34.90719,10.6,146.2,146.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:07:16.247518,-4.12809,-34.89852,10.9,149.6,147.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:12:16.247518,-4.14153,-34.89075,10.6,144.8,146.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:17:16.247518,-4.15297,-34.88212,10.5,143.5,146.0,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:22:16.247518,-4.16514,-34.87371,10.7,139.8,140.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:27:16.247518,-4.17638,-34.86413,10.4,141.1,140.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:32:16.247518,-4.18773,-34.85469,9.7,132.4,134.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:37:16.247518,-4.19719,-34.8446,10.3,138.2,137.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:42:16.247518,-4.20756,-34.83483,11.1,137.3,137.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:47:16.247518,-4.21901,-34.82469,11.5,141.6,143.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:52:16.247518,-4.23181,-34.81419,11.6,141.1,139.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 19:57:16.247518,-4.24406,-34.80426,10.9,141.9,140.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:02:16.247518,-4.2561,-34.7949,11.0,137.1,137.0,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:07:16.247518,-4.26703,-34.78438,10.7,137.8,135.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:12:16.247518,-4.27783,-34.77406,10.4,133.5,132.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:17:16.247518,-4.28821,-34.76366,10.4,138.5,139.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:22:16.247518,-4.29943,-34.75407,10.7,147.8,147.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:27:16.247518,-4.31156,-34.74513,11.0,146.7,149.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:32:16.247518,-4.32447,-34.73728,11.3,138.9,138.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:37:16.247518,-4.33653,-34.72687,11.2,141.5,143.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:42:16.247518,-4.34855,-34.71703,11.5,143.7,144.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:47:16.247518,-4.36179,-34.70816,11.6,148.2,149.0,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:52:16.247518,-4.37573,-34.6989,11.3,149.2,148.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 20:57:16.247518,-4.38931,-34.69149,11.5,152.2,152.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:02:16.247518,-4.403,-34.68413,11.7,149.1,149.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:07:16.247518,-4.41705,-34.67571,11.8,144.5,145.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:12:16.247518,-4.43022,-34.66645,11.5,148.5,147.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:17:16.247518,-4.4434,-34.65798,12.0,155.1,156.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:22:16.247518,-4.45813,-34.65067,11.7,156.3,156.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:27:16.247518,-4.47326,-34.64416,11.5,155.9,154.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:32:16.247518,-4.48754,-34.63773,11.4,151.2,151.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:37:16.247518,-4.50179,-34.63028,11.5,153.6,153.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:42:16.247518,-4.5162,-34.62306,11.8,155.2,157.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:47:16.247518,-4.53088,-34.61598,11.8,158.4,156.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:52:16.247518,-4.54659,-34.60966,11.3,160.1,160.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 21:57:16.247518,-4.56118,-34.604,10.9,165.9,165.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:02:16.247518,-4.5761,-34.60019,10.4,170.0,172.9,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:07:16.247518,-4.59049,-34.5977,10.2,164.0,166.6,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:12:16.247518,-4.60398,-34.59419,10.3,171.2,171.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:17:16.247518,-4.61829,-34.59204,10.2,164.9,166.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:22:16.247518,-4.63155,-34.58819,10.4,170.6,172.8,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:27:16.247518,-4.64594,-34.58615,10.3,172.8,175.5,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:32:16.247518,-4.65999,-34.58399,10.6,170.8,173.1,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:37:16.247518,-4.67496,-34.58171,10.7,167.1,166.7,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:42:16.247518,-4.68936,-34.57842,11.3,164.6,163.2,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:47:16.247518,-4.70453,-34.57473,10.9,171.9,175.3,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:52:16.247518,-4.71937,-34.57266,10.2,170.4,172.4,0,25,12,5.5,VESSEL_BRA_000,BR,True,transit,False,brazil_eez
700027824,trawler,30,2024-06-01 22:57:16.247518,-4.73323,-34.57003,9.4,193.2,193.2,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:02:16.247518,-4.74607,-34.57346,7.8,158.0,156.0,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:07:16.247518,-4.75653,-34.56943,8.0,203.0,202.8,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:12:16.247518,-4.76651,-34.57342,7.2,163.5,160.9,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:17:16.247518,-4.77638,-34.57051,6.5,177.8,179.0,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:22:16.247518,-4.785,-34.57006,6.7,205.1,202.7,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:27:16.247518,-4.79379,-34.57433,6.6,177.4,176.1,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:32:16.247518,-4.80308,-34.57406,6.3,156.2,155.8,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:37:16.247518,-4.81107,-34.5703,4.7,119.2,119.1,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:42:16.247518,-4.81431,-34.56474,4.9,141.6,142.7,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:47:16.247518,-4.81983,-34.56036,4.6,113.0,113.1,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:52:16.247518,-4.82215,-34.55417,4.9,150.8,152.8,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
700027824,trawler,30,2024-06-01 23:57:16.247518,-4.82804,-34.55066,4.4,105.0,103.4,7,25,12,5.5,VESSEL_BRA_000,BR,True,fishing,False,brazil_eez
